ean,producto,marca,super,precio,url,n_supers,mas_barato,es_mas_barato,ahorro_clp,ahorro_pct
24996037,Arrachera Premium A Punto Al Vacío kg,A Punto,Jumbo,19490,https://jumbo.myvtex.com/arrachera-cat-v/p,1,,0,0,0
7807910033240,Compota Manzana 90 g,Cuisine & Co,SantaIsabel,470,https://santaisabel.myvtex.com/compota-manzana-90-g-cuisine-and-co-1821386/p,1,,0,0,0
7807910041191,Sal de Mar Fina Cuisine & Co 800 g,Cuisine & Co,SantaIsabel,1770,https://santaisabel.myvtex.com/sal-de-mar-fina-800-g-1922223/p,2,Jumbo,0,80,4.5
7807910041191,Sal de Mar Fina Cuisine & Co 800 g,Cuisine & Co,Jumbo,1690,https://jumbo.myvtex.com/sal-de-mar-fina-cuisine-and-co-doypack800gr-1922223/p,2,Jumbo,1,80,4.5
7807910027201,Corbatas Máxima 400 g,Máxima,SantaIsabel,530,https://santaisabel.myvtex.com/corbatas-maxima-400-g-1757438/p,1,,0,0,0
7707362397672,Té Blanco Helado Carambolo y Flor de Loto 400 ml,Hatsu,SantaIsabel,2550,https://santaisabel.myvtex.com/te-blanco-helado-carambolo-y-flor-de-loto-400-ml-1639741/p,2,Jumbo,0,160,6.3
7707362397672,Té Blanco Helado Carambolo y Flor de Loto 400 ml,Hatsu,Jumbo,2390,https://jumbo.myvtex.com/te-helado-hatsu-te-de-caramelo-amarillo-400-cc/p,2,Jumbo,1,160,6.3
8445291070158,Cereal estrellitas con miel Nestle 270 g,Nestle,Unimarc,2650,https://unimarc.myvtex.com/cereal-estrellitas-con-miel-nestle-270gr/p,2,Alvi,0,130,4.9
8445291070158,Cereal estrellitas con miel Nestle 270 g,Nestle,Alvi,2520,https://alvicl.myvtex.com/cereal-estrellitas-con-miel-nestle-270gr/p,2,Alvi,1,130,4.9
7802200122208,Masticables XL Sabor Frutal 400 g,Ambrosoli,SantaIsabel,1989,https://santaisabel.myvtex.com/masticables-xl-sabor-frutal-400-g/p,1,,0,0,0
5411663009128,Cerveza Gulden Draak Imperial Stout 12° 330 cc,Gulden Draak,Jumbo,3600,https://jumbo.myvtex.com/cerveza-gulden-draak-imperial-stout-12g-330-cc-1927156/p,1,,0,0,0
7804685410030,Porotos tórtola bolsa,ARUBA,Alvi,4030,https://alvicl.myvtex.com/poroto-tortola-aruba-1-kg-2/p,1,,0,0,0
7896306612862,Galleta bañada sabor avellana 16 un de 32 g,TRENTO,Alvi,,https://alvicl.myvtex.com/galleta-banada-trento-32-gr-avellana-2/p,1,,0,0,0
4002631024222,Cerveza Ac/Dc Lager 5.0° 568 cc,AC/DC,Jumbo,1990,https://jumbo.myvtex.com/cerveza-acdc-lager-5-0g-568-cc-1430097/p,1,,0,0,0
7807910036562,Ñoquis Cuisine & Co Tricolor 500 g,Cuisine & Co,SantaIsabel,3790,https://santaisabel.myvtex.com/noquis-tricolor-500-g-cuisine-and-co-1879561/p,1,,0,0,0
7809569600460,Arrollado de Huaso Pacel 125 g,Pacel,SantaIsabel,2650,https://santaisabel.myvtex.com/arrollado-de-huaso-pacel-125gr-2043823/p,1,,0,0,0
7801907028646,Salame Italiano San Jorge Bronto 70 g,San Jorge,SantaIsabel,1190,https://santaisabel.myvtex.com/salame-bronto-70gr-2063498/p,1,,0,0,0
2524317000006,Arrollado Pacel granel 100 g,Pacel,Unimarc,14600,https://unimarc.myvtex.com/arrollado-pacel-kg/p,1,,0,0,0
7802420008948,Té Club Ceylán Premium 50 un.,Club,SantaIsabel,2350,https://santaisabel.myvtex.com/te-club-premium-2028838/p,1,,0,0,0
7802820002706,Bebida isotónica Powerade cool citrus botella 850 ml,Powerade,Unimarc,1000,https://unimarc.myvtex.com/bebida-isot-powerade-850-ml-cool-citrus/p,2,Unimarc,1,380,27.5
7802820002706,Bebida isotónica Powerade cool citrus botella 850 ml,Powerade,SantaIsabel,1380,https://santaisabel.myvtex.com/bebida-isotonica-powerade-contratack-850-cc-2067112/p,2,Unimarc,0,380,27.5
4260310553917,Bebida Thomas Henry Ferment de Jengibre 220 cc,Thomas Henry,Jumbo,2250,https://jumbo.myvtex.com/bebida-thomas-ferment-de-jengibre-220-cc/p,1,,0,0,0
612520519841,Orégano del Altiplano Etnia 18 g,Etnia,Jumbo,3140,https://jumbo.myvtex.com/oregano-del-altiplano-etnia-frasco-18-g-1980551/p,1,,0,0,0
7809611719867,Trutro de ala pollo Super Pollo sabor chileno 750 g,Super Pollo,Unimarc,5490,https://unimarc.myvtex.com/alitas-sabor-chileno-super-pollo-750-gr/p,1,,0,0,0
7804645510473,Tomate grape mix colores 500 g,Frutas y Verduras,Unimarc,2990,https://unimarc.myvtex.com/tomate-grape-mix-colores-500-gr/p,1,,0,0,0
96619251810,Ajo Granulado Kirkland Signature 510 g,Kirkland Signature,Jumbo,14990,https://jumbo.myvtex.com/ajo-granulado-kirkland-510g-1988944/p,1,,0,0,0
7758643000279,Pack 4 un. Bebida Mr. Perkins Tónica Light 200 ml,Mr. Perkins,SantaIsabel,6890,https://santaisabel.myvtex.com/pack-4-un-bebida-tonica-light-200-ml-1927083-pak/p,2,SantaIsabel,1,100,1.4
7758643000279,Pack 4 un. Bebida Mr. Perkins Tónica Light 200 ml,Mr. Perkins,Jumbo,6990,https://jumbo.myvtex.com/beb-gas-agua-tonica-lig-mr-perkins-200cc-1927083-pak/p,2,SantaIsabel,0,100,1.4
7802920009117,Queso reggianito Colun trozo 200 g,Colun,Unimarc,4650,https://unimarc.myvtex.com/queso-reggianito-colun-trozo-200-gr/p,3,Jumbo,0,291,6.3
7802920009117,Queso reggianito Colun trozo 200 g,Colun,SantaIsabel,4420,https://santaisabel.myvtex.com/queso-reggianito-trozo-200-g-1771783/p,3,Jumbo,0,291,6.3
7802920009117,Queso reggianito Colun trozo 200 g,Colun,Jumbo,4359,https://jumbo.myvtex.com/queso-colun-reggianito-trozo-200-gr/p,3,Jumbo,1,291,6.3
7804000003213,Barra Almendra En Línea Cubierta 34 g,En Línea,Jumbo,1090,https://jumbo.myvtex.com/barra-almendra-cubierta-en-linea-34g-1990115/p,1,,0,0,0
7802985001231,Mermelada Nuestra Cocina mora 225 g,NUESTRA COCINA,Unimarc,1000,https://unimarc.myvtex.com/mermelada-nuestra-cocina-225-gr-mora/p,2,Unimarc,1,130,11.5
7802985001231,Mermelada Nuestra Cocina mora 225 g,NUESTRA COCINA,Alvi,1130,https://alvicl.myvtex.com/mermelada-nuestra-cocina-mora-225-g/p,2,Unimarc,0,130,11.5
7801930010861,Pizza Española Pf 465 Gr,Pf Listo,Cugat,5690,https://cugat.cl/producto/pizza-espanola-pf-465-gr/,3,Unimarc,0,1770,31.1
7801930010861,Pizza Española Pf 465 Gr,Pf Listo,Unimarc,3920,https://unimarc.myvtex.com/pizza-espanola-pf-listo-465-grs/p,3,Unimarc,1,1770,31.1
7801930010861,Pizza Española Pf 465 Gr,Pf Listo,Alvi,4890,https://alvicl.myvtex.com/pizza-pf-listo-espanola-465-g/p,3,Unimarc,0,1770,31.1
9006900207182,Té Líquido Pfanner Mango-Maracuyá 2 L,Pfanner,Jumbo,3190,https://jumbo.myvtex.com/te-liquido-pfanner-2-l-mango-y-maracuya/p,1,,0,0,0
7802410004325,Decoración Gourmet choco crunch 80 g,Gourmet,Unimarc,2090,https://unimarc.myvtex.com/decoracion-choco-crunch-gourmet-80-gr/p,2,Jumbo,0,240,11.5
7802410004325,Decoración Gourmet choco crunch 80 g,Gourmet,Jumbo,1850,https://jumbo.myvtex.com/decoracion-gourmet-choco-crunch-80gr-1923902/p,2,Jumbo,1,240,11.5
7802420007422,Maní Marco Polo Sin Sal 400 g,Marco Polo,SantaIsabel,2759,https://santaisabel.myvtex.com/mani-marco-polo-430-g-sin-sal/p,1,,0,0,0
7807910033981,Gelatina Stevia Piña 22 g,Cuisine & Co,SantaIsabel,760,https://santaisabel.myvtex.com/gelatina-stevia-pina-22-g-cuisine-and-co-1873802/p,2,SantaIsabel,1,19,2.4
7807910033981,Gelatina Stevia Piña 22 g,Cuisine & Co,Jumbo,779,https://jumbo.myvtex.com/gelatina-stevia-pina-22-g-cuisine-and-co-1873802/p,2,SantaIsabel,0,19,2.4
24951456,Jamón Colonial Winter Granel,Winter,SantaIsabel,7960,https://santaisabel.myvtex.com/jamon-colonial-2037006-kg/p,1,,0,0,0
7801300002243,Smoothie vitality Frutos del Maipo 500 g,Frutos Del Maipo,Unimarc,4790,https://unimarc.myvtex.com/smoothie-fruto-del-maipo-500gr-rojo/p,3,SantaIsabel,0,100,2.1
7801300002243,Smoothie vitality Frutos del Maipo 500 g,Frutos Del Maipo,SantaIsabel,4690,https://santaisabel.myvtex.com/smoothie-rojo-500-g-1712733/p,3,SantaIsabel,1,100,2.1
7801300002243,Smoothie vitality Frutos del Maipo 500 g,Frutos Del Maipo,Jumbo,4750,https://jumbo.myvtex.com/smoothie-rojo-frutos-del-maipo-500-g/p,3,SantaIsabel,0,100,2.1
7803904000441,Papas baby Huerto del Ranco bolsa 1 K,HUERTOS DEL RANCO,Unimarc,2690,https://unimarc.myvtex.com/papa-baby-bolsa-1kg/p,1,,0,0,0
7613034251114,Pack Helado Crocanty Savory mini multipack 8 un de 50 ml,Savory,Unimarc,4990,https://unimarc.myvtex.com/multipack-mini-crocanty-8x50-ml/p,3,SantaIsabel,0,998,20.0
7613034251114,Pack Helado Crocanty Savory mini multipack 8 un de 50 ml,Savory,SantaIsabel,3992,https://santaisabel.myvtex.com/helado-savory-50-ml-cu-8-unid-multipack-crocanty/p,3,SantaIsabel,1,998,20.0
7613034251114,Pack Helado Crocanty Savory mini multipack 8 un de 50 ml,Savory,Jumbo,4590,https://jumbo.myvtex.com/helado-savory-50-ml-cu-8-unid-multipack-crocanty/p,3,SantaIsabel,0,998,20.0
7801420950660,Arroz Banquete premium G1 1 Kg,Banquete,Unimarc,2590,https://unimarc.myvtex.com/arroz-g1-banquete-premium-largo-1-kg/p,1,,0,0,0
7804667720041,Bombones Valentte chocolate 150 gr,VALENTTE,Unimarc,3390,https://unimarc.myvtex.com/bombon-chocolate-valentte-150-gr/p,2,Unimarc,1,790,18.9
7804667720041,Bombones Valentte chocolate 150 gr,VALENTTE,Alvi,4180,https://alvicl.myvtex.com/bombon-chocolate-valentte-150-gr/p,2,Unimarc,0,790,18.9
7809558106423,Manjar Daily Sin Lactosa 380 g,Daily,SantaIsabel,3090,https://santaisabel.myvtex.com/manjar-daily-sin-lactosa-380-g-2039273/p,1,,0,0,0
7802946000778,Yogurt Skyr San Benito Frutilla 150 g,San Benito,Jumbo,990,https://jumbo.myvtex.com/yog-skyr-san-benito-150grs-frutilla/p,1,,0,0,0
5609040158921,Cebolla Congelada Aruna En Cubos 1 Kg,,Cugat,2290,https://cugat.cl/producto/cebolla-en-cubos-congelada-aruna-500-grs/,1,,0,0,0
7804421006909,Vino Porta Gran Reserva Carmenere 750 cc,Porta,SantaIsabel,6390,https://santaisabel.myvtex.com/vino-gran-reserva-carmenere-14-750-cc-1729654/p,1,,0,0,0
7801620010805,Bebida Bilz y Pap Ambrosoli 500 cc,Bilz y Pap,SantaIsabel,1200,https://santaisabel.myvtex.com/bebida-pop-ambrosito-500cc-2028823/p,1,,0,0,0
24948128,Pechuga de Pollo Asada PF Granel,PF,SantaIsabel,10560,https://santaisabel.myvtex.com/pechuga-de-pollo-pf-granel-2/p,1,,0,0,0
7802640400270,"Ají Chileno Crema JB, 240gr.",Jb,Cugat,1590,https://cugat.cl/producto/aji-chileno-jb-240-gr/,3,Cugat,1,300,15.9
7802640400270,"Ají Chileno Crema JB, 240gr.",Jb,Unimarc,1890,https://unimarc.myvtex.com/aji-crema-chileno-jb-240-gr/p,3,Cugat,0,300,15.9
7802640400270,"Ají Chileno Crema JB, 240gr.",Jb,SantaIsabel,1790,https://santaisabel.myvtex.com/aji-en-crema-jb-botella-240-g-chileno-2/p,3,Cugat,0,300,15.9
7802920000916,Yogurt Batido Colun Light Papaya 125 g,Colun,SantaIsabel,310,https://santaisabel.myvtex.com/yoghurt-batido-light-papaya-125-g-407614006/p,1,,0,0,0
7801620009939,Bebida energética Rockstar original 500 ml,ROCKSTAR,Unimarc,1050,https://unimarc.myvtex.com/beb-energetica-rockstar-orig-500cc-pet/p,3,Unimarc,1,400,27.6
7801620009939,Bebida energética Rockstar original 500 ml,ROCKSTAR,SantaIsabel,1450,https://santaisabel.myvtex.com/bebida-energetica-rockstar-500cc-1983161/p,3,Unimarc,0,400,27.6
7801620009939,Bebida energética Rockstar original 500 ml,ROCKSTAR,Jumbo,1290,https://jumbo.myvtex.com/bebida-energetica-rockstar-500cc/p,3,Unimarc,0,400,27.6
7802920008233,Pack 3 un. Leche Colun Light Cappuccino Prisma 330 ml,Colun,SantaIsabel,3390,https://santaisabel.myvtex.com/leche-colun-light-capuccino-prisma-330ml/p,2,Jumbo,0,120,3.5
7802920008233,Pack 3 un. Leche Colun Light Cappuccino Prisma 330 ml,Colun,Jumbo,3270,https://jumbo.myvtex.com/leche-colun-light-capuccino-prisma-330ml/p,2,Jumbo,1,120,3.5
7804600770188,Vino Oveja Negra Reserva Ensamblaje Chardonnay Viognier 750 cc,Oveja Negra,SantaIsabel,5190,https://santaisabel.myvtex.com/vino-oveja-negra-chardonnay-viognier-reserva-14-750-cc-573232/p,3,Alvi,0,1020,19.3
7804600770188,Vino Oveja Negra Reserva Ensamblaje Chardonnay Viognier 750 cc,Oveja Negra,Jumbo,5290,https://jumbo.myvtex.com/chardonnay-oveja-negra-750-ml-reserva/p,3,Alvi,0,1020,19.3
7804600770188,Vino Oveja Negra Reserva Ensamblaje Chardonnay Viognier 750 cc,Oveja Negra,Alvi,4270,https://alvicl.myvtex.com/vino-chardonnay-oveja-negra-botella-750-ml/p,3,Alvi,1,1020,19.3
7842216000190,Arroz Nuestra Cocina G2 largo delgado 1 Kg,NUESTRA COCINA,Unimarc,1000,https://unimarc.myvtex.com/arroz-g2-largo-delgad-nuestra-cocina-1kg/p,2,Unimarc,1,290,22.5
7842216000190,Arroz Nuestra Cocina G2 largo delgado 1 Kg,NUESTRA COCINA,Alvi,1290,https://alvicl.myvtex.com/arroz-g2-largo-delgad-nuestra-cocina-1kg/p,2,Unimarc,0,290,22.5
8410793283832,Pack Cerveza Estrella Damm botella 6 un de 330 cc,Estrella Damm,Unimarc,6490,https://unimarc.myvtex.com/cerveza-estrella-damm-330-cc-bot/p,2,Unimarc,1,1400,17.7
8410793283832,Pack Cerveza Estrella Damm botella 6 un de 330 cc,Estrella Damm,SantaIsabel,7890,https://santaisabel.myvtex.com/pack-6-unidades-cerveza-estrella-damm-lager-4-3g-330-cc-1042541-pak/p,2,Unimarc,0,1400,17.7
7802900302092,Yoghurt batido Yoghito plátano 120 g,Soprole,Unimarc,290,https://unimarc.myvtex.com/yoghurt-batido-soprole-120-gr-platano/p,2,Alvi,0,40,13.8
7802900302092,Yoghurt batido Yoghito plátano 120 g,Soprole,Alvi,250,https://alvicl.myvtex.com/yoghurt-batido-yoghito-platano-120-g/p,2,Alvi,1,40,13.8
7807910031598,Dulce de Membrillo Cuisine & Co 500 g,Cuisine & Co,SantaIsabel,1750,https://santaisabel.myvtex.com/dulce-de-mebrillo-500-g-cuisine-and-co-1798153/p,1,,0,0,0
24763967,Salchicha Gorda Al Vacío 400 g,Jumbo Artesanal,Jumbo,9955,https://jumbo.myvtex.com/salchicha-gorda-jumbo-al-vacio-400/p,1,,0,0,0
2591163000009,Jamonada de pavo pieza granel 3 Kg,SAN JORGE,Alvi,,https://alvicl.myvtex.com/jamonada-de-pavo-pieza/p,1,,0,0,0
4046746000511,Café Cappuccino Krüger Chocolate 150 g,Krüger,SantaIsabel,1990,https://santaisabel.myvtex.com/cafe-cappuccino-chocolate-150-g-1637159/p,1,,0,0,0
7613030788751,Leche en Polvo Ideal Instantánea 900 g,Ideal,Jumbo,6229,https://jumbo.myvtex.com/leche-en-polvo-ideal-instantanea-900-g-573132/p,1,,0,0,0
5000299628355,Whisky Ballantines wild cereza botella 700 cc,Ballantines,Unimarc,10990,https://unimarc.myvtex.com/whisky-cereza-ballantines-wild-700cc-bot/p,3,Unimarc,1,2600,19.1
5000299628355,Whisky Ballantines wild cereza botella 700 cc,Ballantines,SantaIsabel,13350,https://santaisabel.myvtex.com/whisky-ballantines-wild-sabor-cereza-30-700-cc/p,3,Unimarc,0,2600,19.1
5000299628355,Whisky Ballantines wild cereza botella 700 cc,Ballantines,Jumbo,13590,https://jumbo.myvtex.com/coc-whis-cereza-ballantines-w-700cc-30-1961007/p,3,Unimarc,0,2600,19.1
7802000013638,Papas Fritas Lay's Stax Pizza 134 g,Lays,SantaIsabel,1429,https://santaisabel.myvtex.com/papas-fritas-stax-pizza-134-g/p,1,,0,0,0
7802410004899,Ají de Color Gourmet 110 g,Gourmet,SantaIsabel,1049,https://santaisabel.myvtex.com/aji-de-color-gourmet-110-gr-1963661/p,1,,0,0,0
7801970026167,Longaniza Llanquihue 500 g,Llanquihue,Unimarc,6890,https://unimarc.myvtex.com/longaniza-llanquihue-500grs/p,3,Jumbo,0,140,2.0
7801970026167,Longaniza Llanquihue 500 g,Llanquihue,SantaIsabel,6930,https://santaisabel.myvtex.com/longaniza-llanquihue-500-g-4-unidades-297486/p,3,Jumbo,0,140,2.0
7801970026167,Longaniza Llanquihue 500 g,Llanquihue,Jumbo,6790,https://jumbo.myvtex.com/longaniza-llanquihue-500-g-4-unidad/p,3,Jumbo,1,140,2.0
7808760900973,Aceite de Oliva Olave Curry 250 ml,Olave,Jumbo,6190,https://jumbo.myvtex.com/aceite-oliva-olave-curry-250ml-1934641/p,1,,0,0,0
850027880303,Mr Beast Feastables Cookies & Cream 60 g,MrBeast,SantaIsabel,4990,https://santaisabel.myvtex.com/mr-beast-feastables-cookies-and-cream-60-g-2047058/p,1,,0,0,0
7702367463421,Atún Lomitos en Agua Van Camp's 208 g drenado,Van Camp's,Jumbo,4090,https://jumbo.myvtex.com/atun-lomito-van-camp-s-agua-208gr-dr/p,1,,0,0,0
7802928000130,Queso Ahumado Dos Castaños 150 g,Dos Castaños,SantaIsabel,3950,https://santaisabel.myvtex.com/queso-ahumado-dos-castanos-150-g/p,2,SantaIsabel,1,49,1.2
7802928000130,Queso Ahumado Dos Castaños 150 g,Dos Castaños,Jumbo,3999,https://jumbo.myvtex.com/queso-ahumado-dos-castanos-150-g/p,2,SantaIsabel,0,49,1.2
7800145001275,Carne molida 10% grasa vacuno Fundo Río Alegre corriente 250 g,Fundo Rio Alegre,Unimarc,2990,https://unimarc.myvtex.com/carne-molida-cte-10-fundo-rio-aleg-250g/p,1,,0,0,0
2000001150450,Hierba natural Hueleco mix del bosque 9 g,Hueleco,Unimarc,720,https://unimarc.myvtex.com/mix-del-bosque-n-3-hueleco-9-gr/p,1,,0,0,0
7802351000820,Aceitunas negras Don Juan descarozadas bolsa 250 g,Don Juan,Unimarc,3090,https://unimarc.myvtex.com/aceitunas-descarozadas-don-juan-negras/p,3,SantaIsabel,0,120,3.9
7802351000820,Aceitunas negras Don Juan descarozadas bolsa 250 g,Don Juan,SantaIsabel,2970,https://santaisabel.myvtex.com/aceit-negras-descarozadas-d-juan-250g-2/p,3,SantaIsabel,1,120,3.9
7802351000820,Aceitunas negras Don Juan descarozadas bolsa 250 g,Don Juan,Jumbo,3090,https://jumbo.myvtex.com/aceit-negras-descarozadas-d-juan-250g-2/p,3,SantaIsabel,0,120,3.9
7804300132712,Vino San Pedro altair sideral ensamblaje 750 cc,Altair,Unimarc,23093,https://unimarc.myvtex.com/vino-ens-sider-altair-750cc-bot/p,1,,0,0,0
7803500000999,Pan de Completo Sin Gluten 400 g,NoGlut,SantaIsabel,4890,https://santaisabel.myvtex.com/pan-de-completo-sin-gluten-400grs-1954558/p,2,SantaIsabel,1,100,2.0
7803500000999,Pan de Completo Sin Gluten 400 g,NoGlut,Jumbo,4990,https://jumbo.myvtex.com/pan-de-completo-sin-gluten-400grs-1954558/p,2,SantaIsabel,0,100,2.0
8888077101101,Palos de galleta yan yan con salsa chocolate,MEIJI,Alvi,2070,https://alvicl.myvtex.com/palos-de-galleta-yan-yan-con-salsa-chocolate/p,1,,0,0,0
5609040095493,Mix de Verduras Congeladas Aruna 1 Kg,,Cugat,1990,https://cugat.cl/producto/mix-de-verduras-congeladas-aruna-1-kg/,1,,0,0,0
78895131406,Salsa de Soya Liviana Lee Kum Kee 1.9 L,Lee Kum Kee,Jumbo,12490,https://jumbo.myvtex.com/salsa-de-soya-liviana-lee-kum-kee-1-9-l/p,1,,0,0,0
7807910046684,Brócoli Congelado Cuisine & Co 500 g,Cuisine & Co,SantaIsabel,2250,https://santaisabel.myvtex.com/brocoli-congelado-cuisine-and-co-500-g-1991147/p,1,,0,0,0
7613030121077,Saborizante para leche Milo bolsa 300 g,Milo,Unimarc,2790,https://unimarc.myvtex.com/milo-de-chocolate-bolsa-300-g/p,2,Unimarc,1,890,24.2
7613030121077,Saborizante para leche Milo bolsa 300 g,Milo,Alvi,3680,https://alvicl.myvtex.com/saborizante-para-leche-milo-bolsa-300-g/p,2,Unimarc,0,890,24.2
7802615007985,Arroz Preparado Miraflores Champiñón 210 g,Miraflores,SantaIsabel,970,https://santaisabel.myvtex.com/arroz-especial-miraflores-sobre-210-g-preparado-champinones/p,2,SantaIsabel,1,200,17.1
7802615007985,Arroz Preparado Miraflores Champiñón 210 g,Miraflores,Jumbo,1170,https://jumbo.myvtex.com/arroz-especial-miraflores-sobre-210-g-preparado-champinones/p,2,SantaIsabel,0,200,17.1
7804320761909,Vino Casillero del Diablo belight red blend 750 cc,Casillero Del Diablo,Unimarc,4290,https://unimarc.myvtex.com/vino-be-light-red-blend-cdd-750-ml-bot/p,3,Unimarc,1,1700,28.4
7804320761909,Vino Casillero del Diablo belight red blend 750 cc,Casillero Del Diablo,SantaIsabel,4990,https://santaisabel.myvtex.com/cocktail-de-vino-casillero-belight-red-8-750-cc-2018182/p,3,Unimarc,0,1700,28.4
7804320761909,Vino Casillero del Diablo belight red blend 750 cc,Casillero Del Diablo,Jumbo,5990,https://jumbo.myvtex.com/coct-vino-casillero-belight-red-8-750cc-2018182/p,3,Unimarc,0,1700,28.4
8410113005274,Vino Miguel Torres Santa Digna Gran Reserva Cabernet Sauvignon 375 cc,Santa Digna,Jumbo,5190,https://jumbo.myvtex.com/cabernet-sauvignon-santa-digna-reserva-vina-miguel-torres-375-cc/p,1,,0,0,0
7807910047193,Bicarbonato Cuisine & Co 100 g,Cuisine & Co,SantaIsabel,550,https://santaisabel.myvtex.com/bicarbonato-100-g-1914328/p,2,SantaIsabel,1,0,0
7807910047193,Bicarbonato Cuisine & Co 100 g,Cuisine & Co,Jumbo,550,https://jumbo.myvtex.com/bicarbonato-cuisine-and-co-100g-1914328/p,2,SantaIsabel,0,0,0
7803455001171,Torta Selva Negra 15 Porciones,Cuisine & Co,SantaIsabel,13990,https://santaisabel.myvtex.com/torta-selva-negra-15-porciones-cuisine-and-co-1414041/p,1,,0,0,0
7804628310366,Croquetas de Reineta Apanadas 100 g,Friosur,SantaIsabel,980,https://santaisabel.myvtex.com/croquetas-reineta-friosur-100-gr-1973837/p,2,SantaIsabel,1,10,1.0
7804628310366,Croquetas de Reineta Apanadas 100 g,Friosur,Jumbo,990,https://jumbo.myvtex.com/croquetas-reineta-friosur-100-gr-1973837/p,2,SantaIsabel,0,10,1.0
2090001472300,Chumbeque M.Koo Tradicional 270 g,M. Koo,SantaIsabel,3290,https://santaisabel.myvtex.com/chumbeque-tradicional-265-g-1931207/p,1,,0,0,0
4001743016170,Chocolate Karina Blanco 100 g,Karina,SantaIsabel,2390,https://santaisabel.myvtex.com/chocolate-blanco-karina-100-g-2/p,2,Jumbo,0,400,16.7
4001743016170,Chocolate Karina Blanco 100 g,Karina,Jumbo,1990,https://jumbo.myvtex.com/chocolate-blanco-karina-100-g-2/p,2,Jumbo,1,400,16.7
7804627000701,Pack Helado Emporio La Rosa Chocolate Araucano 60 ml 4 un.,Emporio La Rosa,Jumbo,6690,https://jumbo.myvtex.com/hel-mpack-emp-la-rosa-choco-arauc-4x60ml/p,1,,0,0,0
7801222002383,Vino Marchigue Liebre Carmenere 750 cc,Viña Marchigüe,SantaIsabel,10890,https://santaisabel.myvtex.com/vino-carmenere-vina-marchiguee-reserva-750-cc-588815/p,2,SantaIsabel,1,100,0.9
7801222002383,Vino Marchigue Liebre Carmenere 750 cc,Viña Marchigüe,Jumbo,10990,https://jumbo.myvtex.com/vino-marchigue-r-carmener-bot/p,2,SantaIsabel,0,100,0.9
86767701763,Licor Crema Baileys Salted Caramel 17° 750 cc,Baileys,Jumbo,19990,https://jumbo.myvtex.com/licor-en-crema-salted-caramel-17g-750-ml/p,1,,0,0,0
7808743605901,Durazno en mitades contenido neto 590G Contenido drenado 340G,BONANZA,Alvi,1710,https://alvicl.myvtex.com/durazno-en-mitades-bonanza-590-gr/p,1,,0,0,0
33844001261,Jengibre cristalizado Badia orgánico frasco 283.5 g,Badia,Unimarc,9190,https://unimarc.myvtex.com/jengibre-cristalizado-org-badia-283-5-gr/p,1,,0,0,0
24947282,Tapapecho Al Vacío kg,Al vacío,SantaIsabel,7890,https://santaisabel.myvtex.com/tapapecho-cat-v-15/p,1,,0,0,0
7804649810340,Galletas Halloween Dulzura Sureña 200 g,Dulzuras Sureñas,SantaIsabel,3890,https://santaisabel.myvtex.com/galletas-halloween-dulzura-surena-200-g-1972255/p,1,,0,0,0
7803900000414,Garbanzos Martini Con Piel 500 g,Martini,Jumbo,2210,https://jumbo.myvtex.com/garbanzos-martini-bolsa-500-g-con-piel-2/p,1,,0,0,0
7896547500355,Cachaza 61 40° Botella 1 L,Sixty One,Jumbo,6790,https://jumbo.myvtex.com/cachaza-61-bot-1-lt-40-alc-1930992/p,1,,0,0,0
7802926001085,Helado San Francisco Brownie 1 L,San Francisco de Loncomilla,SantaIsabel,5990,https://santaisabel.myvtex.com/postre-helado-san-francisco-de-loncomilla-1-l-brownie/p,2,SantaIsabel,1,1200,16.7
7802926001085,Helado San Francisco Brownie 1 L,San Francisco de Loncomilla,Jumbo,7190,https://jumbo.myvtex.com/postre-helado-san-francisco-de-loncomilla-1-l-brownie/p,2,SantaIsabel,0,1200,16.7
